horizon,variable,shock,variance_share
9,dy,em,4.340735850768034
9,dy,epinf,71.97070366962974
9,dy,ew,4.1190195798661895
9,pinfobs,ea,0.013971742200343576
9,pinfobs,eb,0.0012049832221022751
9,pinfobs,eg,0.0005237500090404266
9,pinfobs,eqs,0.001036579871951245
9,pinfobs,em,0.03261753644153886
9,pinfobs,epinf,94.15473477579795
9,pinfobs,ew,5.795910632457078
9,robs,ea,0.32668648800600236
9,robs,eb,0.260364178974684
9,robs,eg,0.025130598918876215
9,robs,eqs,0.13181790503670665
9,robs,em,0.7523812407491611
9,robs,epinf,92.40551840413147
9,robs,ew,6.0981011841831165
10,dy,ea,0.9369117080177274
10,dy,eb,6.180170782884429
10,dy,eg,8.185372988424565
10,dy,eqs,2.8462281777705174
10,dy,em,4.0828596055448685
10,dy,epinf,73.48390319711795
10,dy,ew,4.2845535402399335
10,pinfobs,ea,0.013181919168455767
10,pinfobs,eb,0.0011550207029946094
10,pinfobs,eg,0.0005141755794475837
10,pinfobs,eqs,0.0009844831683321
10,pinfobs,em,0.031942516756252745
10,pinfobs,epinf,94.04213785630667
10,pinfobs,ew,5.910084028317848
10,robs,ea,0.28863900648293794
10,robs,eb,0.22700158504598925
10,robs,eg,0.022080125689420232
10,robs,eqs,0.11872662476345612
10,robs,em,0.6551718087799765
10,robs,epinf,92.43960494417725
10,robs,ew,6.248775905060975
11,dy,ea,0.8859564955339997
11,dy,eb,5.835743483759793
11,dy,eg,7.723383454793348
11,dy,eqs,2.702828578659005
11,dy,em,3.9117127678302643
11,dy,epinf,74.51577711291824
11,dy,ew,4.4245981065053375
11,pinfobs,ea,0.012471935327787733
11,pinfobs,eb,0.0011068123641640123
11,pinfobs,eg,0.0005046597028801418
11,pinfobs,eqs,0.0009336885951432218
11,pinfobs,em,0.031181809444859675
11,pinfobs,epinf,93.93884773691936
11,pinfobs,ew,6.014953357645826
11,robs,ea,0.258900554205959
11,robs,eb,0.2016925051914691
11,robs,eg,0.019739482235005382
11,robs,eqs,0.10772722918758967
11,robs,em,0.5823443489325896
11,robs,epinf,92.44062713991255
11,robs,ew,6.3889687403348425
12,dy,ea,0.8514155704127363
12,dy,eb,5.589734876705811
12,dy,eg,7.3942853745268895
12,dy,eqs,2.6001198863340282
12,dy,em,3.7972832955114493
12,dy,epinf,75.22325627083399
12,dy,ew,4.5439047256751
12,pinfobs,ea,0.011833385694865781
12,pinfobs,eb,0.0010607560410868387
12,pinfobs,eg,0.0004953047839681212
12,pinfobs,eqs,0.000885169014006406
12,pinfobs,em,0.03036305705521853
12,pinfobs,epinf,93.8439226690293
12,pinfobs,ew,6.111439658381564
12,robs,ea,0.23514094290048457
12,robs,eb,0.1819314879085351
12,robs,eg,0.017897969093356423
12,robs,eqs,0.09846888939306807
12,robs,em,0.5259550954904267
12,robs,epinf,92.42132436896424
12,robs,ew,6.5192812462498955
13,dy,ea,0.8284521913802113
13,dy,eb,5.412840159196446
13,dy,eg,7.15808649165578
13,dy,eqs,2.5261214675620622
13,dy,em,3.720692609560503
13,dy,epinf,75.7081123421181
13,dy,ew,4.645694738526905
13,pinfobs,ea,0.011258178797931707
13,pinfobs,eb,0.0010170729314038594
13,pinfobs,eg,0.00048617562514115465
13,pinfobs,eqs,0.0008395778966958842
13,pinfobs,em,0.029508976217393575
13,pinfobs,epinf,93.75659788024849
13,pinfobs,ew,6.200292138282937
13,robs,ea,0.2157854637931797
13,robs,eb,0.1661166421681345
13,robs,eg,0.016416837318770035
13,robs,eqs,0.09064221527075646
13,robs,em,0.4810396707534959
13,robs,epinf,92.38978040423709
13,robs,ew,6.640218766458582
14,dy,ea,0.8137273587999335
14,dy,eb,5.285247384894431
14,dy,eg,6.987944192610845
14,dy,eqs,2.4727101083495326
14,dy,em,3.6697036920634654
14,dy,epinf,76.03833946259758
14,dy,ew,4.732327800684226
14,pinfobs,ea,0.01073882904384269
14,pinfobs,eb,0.0009758609357343913
14,pinfobs,eg,0.00047731202819512074
14,pinfobs,eqs,0.0007973166205580071
14,pinfobs,em,0.02863798999896294
14,pinfobs,epinf,93.67622627774313
14,pinfobs,ew,6.282146413629584
14,robs,ea,0.1997426737528587
14,robs,eb,0.15318737913796834
14,robs,eg,0.015202175119031979
14,robs,eqs,0.083986816576639
14,robs,em,0.44438449667289154
14,robs,epinf,92.35125188395287
14,robs,ew,6.752244574787758
15,dy,ea,0.8048864176030454
15,dy,eb,5.1932125394508155
15,dy,eg,6.86533450800195
15,dy,eqs,2.4342151335773603
15,dy,em,3.6361776679395468
15,dy,epinf,76.2604968638176
15,dy,ew,4.805676869609683
15,pinfobs,ea,0.010268573449828882
15,pinfobs,eb,0.0009371313658257655
15,pinfobs,eg,0.00046873682275471097
15,pinfobs,eqs,0.0007585890515404365
15,pinfobs,em,0.027764780823756916
15,pinfobs,epinf,93.60224420928486
15,pinfobs,ew,6.357557979201442
15,robs,ea,0.18623878720503462
15,robs,eb,0.14241974221861167
15,robs,eg,0.01418878643133069
15,robs,eqs,0.07828894862716189
15,robs,em,0.4138427444451756
15,robs,epinf,92.30921621328233
15,robs,ew,6.855804777790351
16,dy,ea,0.8002380883330453
16,dy,eb,5.126997171921397
16,dy,eg,6.777182379928215
16,dy,eqs,2.406588467402897
16,dy,em,3.6145893170935186
16,dy,epinf,76.40707017599794
16,dy,ew,4.867334399322969
16,pinfobs,ea,0.00984139533503778
16,pinfobs,eb,0.000900835254380359
16,pinfobs,eg,0.00046046118521957666
